Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent
French Guiana,2020-03-11,5,0,0,Americas
Georgia,2020-03-11,24,0,0,Asia
Germany,2020-03-11,1908,3,25,Europe
Greece,2020-03-11,99,1,0,Europe
Holy See,2020-03-11,1,0,0,Europe
Honduras,2020-03-11,2,0,0,Americas
Hungary,2020-03-11,13,0,0,Europe
Iceland,2020-03-11,85,0,1,Europe
India,2020-03-11,62,1,4,Asia
Indonesia,2020-03-11,34,1,2,Asia
Iran,2020-03-11,9000,354,2959,Asia
Iraq,2020-03-11,71,7,15,Asia
Ireland,2020-03-11,43,1,0,Europe
Israel,2020-03-11,109,0,4,Asia
Italy,2020-03-11,12462,827,1045,Europe
Jamaica,2020-03-11,1,0,0,Americas
Japan,2020-03-11,639,15,118,Asia
Jordan,2020-03-11,1,0,0,Asia
"Korea, South",2020-03-11,7755,60,288,Asia
Kuwait,2020-03-11,72,0,2,Asia
Latvia,2020-03-11,10,0,1,Europe
Lebanon,2020-03-11,61,3,1,Asia
Liechtenstein,2020-03-11,1,0,0,Europe
Lithuania,2020-03-11,3,0,0,Europe
Luxembourg,2020-03-11,7,0,0,Europe
China,2020-03-11,80921,3161,61644,Asia
Malaysia,2020-03-11,149,0,26,Asia
Maldives,2020-03-11,8,0,0,Asia
Malta,2020-03-11,6,0,0,Europe
Martinique,2020-03-11,3,0,0,Americas
Mexico,2020-03-11,8,0,4,Americas
Moldova,2020-03-11,3,0,0,Europe
Monaco,2020-03-11,1,0,0,Europe
Mongolia,2020-03-11,1,0,0,Asia
Morocco,2020-03-11,5,1,0,Africa
Nepal,2020-03-11,1,0,1,Asia
Netherlands,2020-03-11,503,5,0,Europe
New Zealand,2020-03-11,5,0,0,Oceania
Nigeria,2020-03-11,2,0,0,Africa
North Macedonia,2020-03-11,7,0,0,Europe
Norway,2020-03-11,598,0,1,Europe
occupied Palestinian territory,2020-03-11,0,0,0,Asia
Oman,2020-03-11,18,0,9,Asia
Pakistan,2020-03-11,19,0,2,Asia
Panama,2020-03-11,8,1,0,Americas
Paraguay,2020-03-11,5,0,0,Americas
Peru,2020-03-11,11,0,0,Americas
Philippines,2020-03-11,49,1,2,Asia
Poland,2020-03-11,31,0,0,Europe
Portugal,2020-03-11,59,0,0,Europe
Qatar,2020-03-11,262,0,0,Asia
Reunion,2020-03-11,1,0,0,Africa
Romania,2020-03-11,45,0,6,Europe
Russia,2020-03-11,20,0,3,Europe
San Marino,2020-03-11,62,2,0,Europe
Saudi Arabia,2020-03-11,21,0,1,Asia
Senegal,2020-03-11,4,0,1,Africa
Serbia,2020-03-11,12,0,0,Europe
Singapore,2020-03-11,178,0,96,Asia
Slovakia,2020-03-11,10,0,0,Europe
Slovenia,2020-03-11,57,0,0,Europe
South Africa,2020-03-11,13,0,0,Africa
Spain,2020-03-11,2277,54,183,Europe
Sri Lanka,2020-03-11,2,0,1,Asia
Sweden,2020-03-11,500,1,1,Europe
Switzerland,2020-03-11,652,4,4,Europe
Taiwan*,2020-03-11,48,1,17,Asia
Thailand,2020-03-11,59,1,34,Asia
Togo,2020-03-11,1,0,0,Africa
Tunisia,2020-03-11,7,0,0,Africa
Turkey,2020-03-11,1,0,0,Asia
Ukraine,2020-03-11,1,0,0,Europe
United Arab Emirates,2020-03-11,74,0,17,Asia
United Kingdom,2020-03-11,459,8,19,Europe
US,2020-03-11,1281,36,8,Americas
Vietnam,2020-03-11,38,0,16,Asia
Afghanistan,2020-03-12,7,0,0,Asia
Albania,2020-03-12,23,1,0,Europe
Algeria,2020-03-12,24,1,8,Africa
Andorra,2020-03-12,1,0,1,Europe
Argentina,2020-03-12,19,1,0,Americas
Armenia,2020-03-12,4,0,0,Asia
Australia,2020-03-12,128,3,21,Oceania
Austria,2020-03-12,302,1,4,Europe
Azerbaijan,2020-03-12,11,0,3,Asia
Bahrain,2020-03-12,195,0,35,Asia
Bangladesh,2020-03-12,3,0,0,Asia
Belarus,2020-03-12,12,0,3,Europe
Belgium,2020-03-12,314,3,1,Europe
Bhutan,2020-03-12,1,0,0,Asia
Bolivia,2020-03-12,2,0,0,Americas
Bosnia and Herzegovina,2020-03-12,11,0,0,Europe
Brazil,2020-03-12,52,0,0,Americas
Brunei,2020-03-12,11,0,0,Asia
Bulgaria,2020-03-12,7,1,0,Europe
Burkina Faso,2020-03-12,2,0,0,Africa
Cambodia,2020-03-12,3,0,1,Asia
Cameroon,2020-03-12,2,0,0,Africa
Canada,2020-03-12,117,1,8,Americas
Chile,2020-03-12,23,0,0,Americas
China,2020-03-12,80932,3172,62901,Asia
Colombia,2020-03-12,9,0,0,Americas
Congo (Kinshasa),2020-03-12,1,0,0,Africa
Costa Rica,2020-03-12,22,0,0,Americas
Cote d'Ivoire,2020-03-12,1,0,0,Africa
Croatia,2020-03-12,19,0,0,Europe
Cruise Ship,2020-03-12,696,7,325,Outro
Cuba,2020-03-12,3,0,0,Americas
Cyprus,2020-03-12,6,0,0,Asia
Czechia,2020-03-12,94,0,0,Europe
Denmark,2020-03-12,617,0,1,Europe
Dominican Republic,2020-03-12,5,0,0,Americas
Ecuador,2020-03-12,17,0,0,Americas
Egypt,2020-03-12,67,1,27,Africa
Estonia,2020-03-12,16,0,0,Europe
Finland,2020-03-12,59,0,1,Europe
France,2020-03-12,2284,48,12,Europe
French Guiana,2020-03-12,5,0,0,Americas
Georgia,2020-03-12,24,0,0,Asia
Germany,2020-03-12,2078,3,25,Europe
Greece,2020-03-12,99,1,0,Europe
Guyana,2020-03-12,1,1,0,Americas
Holy See,2020-03-12,1,0,0,Europe
Honduras,2020-03-12,2,0,0,Americas
Hungary,2020-03-12,13,0,0,Europe
Iceland,2020-03-12,103,0,1,Europe
India,2020-03-12,73,1,4,Asia
Indonesia,2020-03-12,34,1,2,Asia
Iran,2020-03-12,10075,429,2959,Asia
Iraq,2020-03-12,71,8,15,Asia
Ireland,2020-03-12,43,1,0,Europe
Israel,2020-03-12,131,0,4,Asia
Italy,2020-03-12,12462,827,1045,Europe
Jamaica,2020-03-12,2,0,0,Americas
Japan,2020-03-12,639,16,118,Asia
Jordan,2020-03-12,1,0,0,Asia
"Korea, South",2020-03-12,7869,66,333,Asia
Kuwait,2020-03-12,80,0,5,Asia
Latvia,2020-03-12,10,0,1,Europe
Lebanon,2020-03-12,61,3,1,Asia
Liechtenstein,2020-03-12,1,0,0,Europe
Lithuania,2020-03-12,3,0,0,Europe
Luxembourg,2020-03-12,19,0,0,Europe
China,2020-03-12,80932,3172,62901,Asia
Malaysia,2020-03-12,149,0,26,Asia
Maldives,2020-03-12,8,0,0,Asia
Malta,2020-03-12,6,0,0,Europe
Martinique,2020-03-12,3,0,0,Americas
Mexico,2020-03-12,12,0,4,Americas
Moldova,2020-03-12,3,0,0,Europe
Monaco,2020-03-12,2,0,0,Europe
Mongolia,2020-03-12,1,0,0,Asia
Morocco,2020-03-12,6,1,0,Africa
Nepal,2020-03-12,1,0,1,Asia
Netherlands,2020-03-12,503,5,0,Europe
New Zealand,2020-03-12,5,0,0,Oceania
Nigeria,2020-03-12,2,0,0,Africa
North Macedonia,2020-03-12,7,0,0,Europe
Norway,2020-03-12,702,0,1,Europe
occupied Palestinian territory,2020-03-12,0,0,0,Asia
Oman,2020-03-12,18,0,9,Asia
Pakistan,2020-03-12,20,0,2,Asia
Panama,2020-03-12,11,1,0,Americas
Paraguay,2020-03-12,5,0,0,Americas
Peru,2020-03-12,15,0,0,Americas
Philippines,2020-03-12,52,2,2,Asia
Poland,2020-03-12,49,1,0,Europe
Portugal,2020-03-12,59,0,0,Europe
Qatar,2020-03-12,262,0,0,Asia
Reunion,2020-03-12,1,0,0,Africa
Romania,2020-03-12,49,0,6,Europe
Russia,2020-03-12,28,0,3,Europe
San Marino,2020-03-12,69,3,0,Europe
Saudi Arabia,2020-03-12,45,0,1,Asia
Senegal,2020-03-12,4,0,1,Africa
Serbia,2020-03-12,19,0,0,Europe
Singapore,2020-03-12,178,0,96,Asia
Slovakia,2020-03-12,16,0,0,Europe
Slovenia,2020-03-12,89,0,0,Europe
South Africa,2020-03-12,17,0,0,Africa
Spain,2020-03-12,2277,55,183,Europe
Sri Lanka,2020-03-12,2,0,1,Asia
Sweden,2020-03-12,599,1,1,Europe
Switzerland,2020-03-12,652,4,4,Europe
Taiwan*,2020-03-12,49,1,20,Asia
Thailand,2020-03-12,70,1,34,Asia
Togo,2020-03-12,1,0,0,Africa
Tunisia,2020-03-12,7,0,0,Africa
Turkey,2020-03-12,1,0,0,Asia
Ukraine,2020-03-12,1,0,0,Europe
United Arab Emirates,2020-03-12,85,0,17,Asia
United Kingdom,2020-03-12,459,8,19,Europe
US,2020-03-12,1663,40,12,Americas
Vietnam,2020-03-12,39,0,16,Asia
Afghanistan,2020-03-13,7,0,0,Asia
Albania,2020-03-13,33,1,0,Europe
Algeria,2020-03-13,26,2,8,Africa
Andorra,2020-03-13,1,0,0,Europe
Antigua and Barbuda,2020-03-13,1,0,0,Americas
Argentina,2020-03-13,31,2,0,Americas
Armenia,2020-03-13,8,0,0,Asia
Aruba,2020-03-13,2,0,0,Americas
Australia,2020-03-13,200,3,23,Oceania
Austria,2020-03-13,504,1,6,Europe
Azerbaijan,2020-03-13,15,1,3,Asia
Bahrain,2020-03-13,189,0,44,Asia
Bangladesh,2020-03-13,3,0,0,Asia
Belarus,2020-03-13,27,0,3,Europe
Belgium,2020-03-13,559,3,1,Europe
Bhutan,2020-03-13,1,0,0,Asia
Bolivia,2020-03-13,3,0,0,Americas
Bosnia and Herzegovina,2020-03-13,13,0,0,Europe
Brazil,2020-03-13,151,0,0,Americas
Brunei,2020-03-13,37,0,0,Asia
Bulgaria,2020-03-13,23,1,0,Europe
Burkina Faso,2020-03-13,2,0,0,Africa
Cambodia,2020-03-13,5,0,1,Asia
Cameroon,2020-03-13,2,0,0,Africa
Canada,2020-03-13,193,1,8,Americas
Cayman Islands,2020-03-13,1,0,0,Americas
Chile,2020-03-13,43,0,0,Americas
China,2020-03-13,80945,3180,64196,Asia
Colombia,2020-03-13,13,0,0,Americas
Congo (Kinshasa),2020-03-13,2,0,0,Africa
Costa Rica,2020-03-13,23,0,0,Americas
Cote d'Ivoire,2020-03-13,1,0,0,Africa
Croatia,2020-03-13,32,0,1,Europe
Cruise Ship,2020-03-13,696,7,325,Outro
Cuba,2020-03-13,4,0,0,Americas
Cyprus,2020-03-13,14,0,0,Asia
Czechia,2020-03-13,141,0,0,Europe
Denmark,2020-03-13,804,0,1,Europe
Dominican Republic,2020-03-13,5,0,0,Americas
Ecuador,2020-03-13,17,0,0,Americas
Egypt,2020-03-13,80,2,27,Africa
Estonia,2020-03-13,79,0,0,Europe
Ethiopia,2020-03-13,1,0,0,Africa
Finland,2020-03-13,155,0,1,Europe
France,2020-03-13,3667,79,12,Europe
French Guiana,2020-03-13,5,0,0,Americas
Georgia,2020-03-13,25,0,0,Asia
Germany,2020-03-13,3675,7,46,Europe
Greece,2020-03-13,190,1,0,Europe
Guadeloupe,2020-03-13,1,0,0,Americas
Guinea,2020-03-13,1,0,0,Africa
Guyana,2020-03-13,1,1,0,Americas
Holy See,2020-03-13,1,0,0,Europe
Honduras,2020-03-13,2,0,0,Americas
Hungary,2020-03-13,19,0,0,Europe
Iceland,2020-03-13,134,0,1,Europe
India,2020-03-13,82,2,4,Asia
Indonesia,2020-03-13,69,4,2,Asia
Iran,2020-03-13,11364,514,2959,Asia
Iraq,2020-03-13,101,9,24,Asia
Ireland,2020-03-13,90,1,0,Europe
Israel,2020-03-13,161,0,4,Asia
Italy,2020-03-13,17660,1266,1439,Europe
Jamaica,2020-03-13,8,0,0,Americas
Japan,2020-03-13,701,19,118,Asia
Jordan,2020-03-13,1,0,1,Asia
Kazakhstan,2020-03-13,4,0,0,Asia
Kenya,2020-03-13,1,0,0,Africa
"Korea, South",2020-03-13,7979,66,510,Asia
Kuwait,2020-03-13,80,0,5,Asia
Latvia,2020-03-13,17,0,1,Europe
Lebanon,2020-03-13,77,3,1,Asia
Liechtenstein,2020-03-13,1,0,0,Europe
Lithuania,2020-03-13,6,0,0,Europe
Luxembourg,2020-03-13,34,0,0,Europe
Malaysia,2020-03-13,197,0,26,Asia
Maldives,2020-03-13,9,0,0,Asia
Malta,2020-03-13,12,0,1,Europe
Martinique,2020-03-13,3,0,0,Americas
Mexico,2020-03-13,12,0,4,Americas
Moldova,2020-03-13,6,0,0,Europe
Monaco,2020-03-13,2,0,0,Europe
Mongolia,2020-03-13,1,0,0,Asia
Morocco,2020-03-13,7,1,1,Africa
Nepal,2020-03-13,1,0,1,Asia
Netherlands,2020-03-13,804,10,0,Europe
New Zealand,2020-03-13,5,0,0,Oceania
Nigeria,2020-03-13,2,0,0,Africa
North Macedonia,2020-03-13,14,0,1,Europe
Norway,2020-03-13,996,0,1,Europe
Oman,2020-03-13,19,0,9,Asia
Pakistan,2020-03-13,28,0,2,Asia
Panama,2020-03-13,27,1,0,Americas
Paraguay,2020-03-13,6,0,0,Americas
Peru,2020-03-13,28,0,0,Americas
Philippines,2020-03-13,64,5,2,Asia
Poland,2020-03-13,68,2,0,Europe
Portugal,2020-03-13,112,0,1,Europe
Qatar,2020-03-13,320,0,0,Asia
Reunion,2020-03-13,5,0,0,Africa
Romania,2020-03-13,89,0,7,Europe
Russia,2020-03-13,45,0,3,Europe
San Marino,2020-03-13,80,5,0,Europe
Saudi Arabia,2020-03-13,86,0,1,Asia
Senegal,2020-03-13,10,0,1,Africa
Serbia,2020-03-13,35,0,0,Europe
Singapore,2020-03-13,200,0,97,Asia
Slovakia,2020-03-13,32,0,0,Europe
Slovenia,2020-03-13,141,0,0,Europe
South Africa,2020-03-13,24,0,0,Africa
Spain,2020-03-13,5232,133,193,Europe
Sri Lanka,2020-03-13,6,0,1,Asia
Sudan,2020-03-13,1,1,0,Africa
Sweden,2020-03-13,814,1,1,Europe
Switzerland,2020-03-13,1139,11,4,Europe
Taiwan*,2020-03-13,50,1,20,Asia
Thailand,2020-03-13,75,1,35,Asia
Togo,2020-03-13,1,0,0,Africa
Tunisia,2020-03-13,16,0,0,Africa
Turkey,2020-03-13,5,0,0,Asia
Ukraine,2020-03-13,3,1,0,Europe
United Arab Emirates,2020-03-13,85,0,17,Asia
United Kingdom,2020-03-13,801,8,19,Europe
US,2020-03-13,2179,47,12,Americas
Vietnam,2020-03-13,47,0,16,Asia
Afghanistan,2020-03-14,11,0,0,Asia
Albania,2020-03-14,38,1,0,Europe
Algeria,2020-03-14,37,3,12,Africa
Andorra,2020-03-14,1,0,1,Europe
Antigua and Barbuda,2020-03-14,1,0,0,Americas
Argentina,2020-03-14,34,2,1,Americas
Armenia,2020-03-14,18,0,0,Asia
Aruba,2020-03-14,2,0,0,Americas
Australia,2020-03-14,250,3,23,Oceania
Austria,2020-03-14,655,1,6,Europe
Azerbaijan,2020-03-14,15,1,3,Asia
Bahrain,2020-03-14,210,0,44,Asia
Bangladesh,2020-03-14,3,0,0,Asia
Belarus,2020-03-14,27,0,3,Europe
Belgium,2020-03-14,689,4,1,Europe
Bhutan,2020-03-14,1,0,0,Asia
Bolivia,2020-03-14,10,0,0,Americas
Bosnia and Herzegovina,2020-03-14,18,0,0,Europe
Brazil,2020-03-14,151,0,0,Americas
Brunei,2020-03-14,40,0,0,Asia
Bulgaria,2020-03-14,41,2,0,Europe
Burkina Faso,2020-03-14,2,0,0,Africa
Cambodia,2020-03-14,7,0,1,Asia
Cameroon,2020-03-14,2,0,0,Africa
Canada,2020-03-14,196,1,8,Americas
Cayman Islands,2020-03-14,1,0,0,Americas
Chile,2020-03-14,61,0,0,Americas
China,2020-03-14,80977,3193,65660,Asia
Colombia,2020-03-14,22,0,0,Americas
Congo (Kinshasa),2020-03-14,2,0,0,Africa
Costa Rica,2020-03-14,26,0,0,Americas
Cote d'Ivoire,2020-03-14,1,0,0,Africa
Croatia,2020-03-14,38,0,1,Europe
Cruise Ship,2020-03-14,696,7,325,Outro
Cuba,2020-03-14,4,0,0,Americas
Curacao,2020-03-14,1,0,0,Americas
Cyprus,2020-03-14,26,0,0,Asia
Czechia,2020-03-14,189,0,0,Europe
Denmark,2020-03-14,836,1,1,Europe
Dominican Republic,2020-03-14,11,0,0,Americas
Ecuador,2020-03-14,28,2,0,Americas
Egypt,2020-03-14,109,2,27,Africa
Estonia,2020-03-14,115,0,0,Europe
Eswatini,2020-03-14,1,0,0,Africa
Ethiopia,2020-03-14,1,0,0,Africa
Finland,2020-03-14,225,0,1,Europe
France,2020-03-14,4480,91,12,Europe
French Guiana,2020-03-14,5,0,0,Americas
Gabon,2020-03-14,1,0,0,Africa
Georgia,2020-03-14,30,0,0,Asia
Germany,2020-03-14,4585,9,46,Europe
Ghana,2020-03-14,3,0,0,Africa
Greece,2020-03-14,228,3,8,Europe
Guadeloupe,2020-03-14,1,0,0,Americas
Guatemala,2020-03-14,1,0,0,Americas
Guernsey,2020-03-14,1,0,0,Europe
Guinea,2020-03-14,1,0,0,Africa
Guyana,2020-03-14,1,1,0,Americas
Holy See,2020-03-14,1,0,0,Europe
Honduras,2020-03-14,2,0,0,Americas
Hungary,2020-03-14,30,0,1,Europe
Iceland,2020-03-14,156,0,1,Europe
India,2020-03-14,102,2,4,Asia
Indonesia,2020-03-14,96,5,8,Asia
Iran,2020-03-14,12729,611,2959,Asia
Iraq,2020-03-14,110,10,26,Asia
Ireland,2020-03-14,129,2,0,Europe
Israel,2020-03-14,193,0,4,Asia
Italy,2020-03-14,21157,1441,1966,Europe
Jamaica,2020-03-14,8,0,0,Americas
Japan,2020-03-14,773,22,118,Asia
Jersey,2020-03-14,2,0,0,Europe
Jordan,2020-03-14,1,0,1,Asia
Kazakhstan,2020-03-14,6,0,0,Asia
Kenya,2020-03-14,1,0,0,Africa
"Korea, South",2020-03-14,8086,72,510,Asia
Kuwait,2020-03-14,104,0,5,Asia
Latvia,2020-03-14,26,0,1,Europe
Lebanon,2020-03-14,93,3,1,Asia
Liechtenstein,2020-03-14,4,0,0,Europe
Lithuania,2020-03-14,8,0,0,Europe
Luxembourg,2020-03-14,51,1,0,Europe
Malaysia,2020-03-14,238,0,35,Asia
Maldives,2020-03-14,10,0,0,Asia
Malta,2020-03-14,18,0,1,Europe
Martinique,2020-03-14,9,0,0,Americas
Mauritania,2020-03-14,1,0,0,Africa
Mexico,2020-03-14,26,0,4,Americas
Moldova,2020-03-14,12,0,0,Europe
Monaco,2020-03-14,2,0,0,Europe
Mongolia,2020-03-14,1,0,0,Asia
Morocco,2020-03-14,17,1,1,Africa
Namibia,2020-03-14,2,0,0,Africa
Nepal,2020-03-14,1,0,1,Asia
Netherlands,2020-03-14,959,12,2,Europe
New Zealand,2020-03-14,6,0,0,Oceania
Nigeria,2020-03-14,2,0,0,Africa
North Macedonia,2020-03-14,14,0,1,Europe
Norway,2020-03-14,1090,3,1,Europe
occupied Palestinian territory,2020-03-14,0,0,0,Asia
Oman,2020-03-14,19,0,9,Asia
Pakistan,2020-03-14,31,0,2,Asia
Panama,2020-03-14,36,1,0,Americas
Paraguay,2020-03-14,6,0,0,Americas
Peru,2020-03-14,38,0,0,Americas
Philippines,2020-03-14,111,8,2,Asia
Poland,2020-03-14,103,3,0,Europe
Portugal,2020-03-14,169,0,2,Europe
Qatar,2020-03-14,337,0,4,Asia
Reunion,2020-03-14,6,0,0,Africa
Romania,2020-03-14,123,0,9,Europe
Russia,2020-03-14,59,0,8,Europe
Rwanda,2020-03-14,1,0,0,Africa
Saint Lucia,2020-03-14,1,0,0,Americas
Saint Vincent and the Grenadines,2020-03-14,1,0,0,Americas
San Marino,2020-03-14,80,5,4,Europe
Saudi Arabia,2020-03-14,103,0,1,Asia
Senegal,2020-03-14,10,0,1,Africa
Serbia,2020-03-14,46,0,0,Europe
Seychelles,2020-03-14,2,0,0,Africa
Singapore,2020-03-14,212,0,105,Asia
Slovakia,2020-03-14,44,0,0,Europe
Slovenia,2020-03-14,181,1,0,Europe
South Africa,2020-03-14,38,0,0,Africa
Spain,2020-03-14,6391,195,517,Europe
Sri Lanka,2020-03-14,10,0,1,Asia
Sudan,2020-03-14,1,1,0,Africa
Suriname,2020-03-14,1,0,0,Americas
Sweden,2020-03-14,961,2,1,Europe
Switzerland,2020-03-14,1359,13,4,Europe
Taiwan*,2020-03-14,53,1,20,Asia
Thailand,2020-03-14,82,1,35,Asia
Togo,2020-03-14,1,0,0,Africa
Trinidad and Tobago,2020-03-14,2,0,0,Americas
Tunisia,2020-03-14,18,0,0,Africa
Turkey,2020-03-14,5,0,0,Asia
Ukraine,2020-03-14,3,1,0,Europe
United Arab Emirates,2020-03-14,85,0,17,Asia
United Kingdom,2020-03-14,1143,21,19,Europe
Uruguay,2020-03-14,4,0,0,Americas
US,2020-03-14,2726,54,12,Americas
Venezuela,2020-03-14,2,0,0,Americas
Vietnam,2020-03-14,53,0,16,Asia
Afghanistan,2020-03-15,16,0,0,Asia
Albania,2020-03-15,42,1,0,Europe
Algeria,2020-03-15,48,4,12,Africa
Andorra,2020-03-15,1,0,1,Europe
Antigua and Barbuda,2020-03-15,1,0,0,Americas
Argentina,2020-03-15,45,2,1,Americas
Armenia,2020-03-15,26,0,0,Asia
Aruba,2020-03-15,2,0,0,Americas
Australia,2020-03-15,297,3,23,Oceania
Austria,2020-03-15,860,1,6,Europe
Azerbaijan,2020-03-15,23,1,6,Asia
Bahrain,2020-03-15,214,0,60,Asia
Bangladesh,2020-03-15,5,0,0,Asia
Belarus,2020-03-15,27,0,3,Europe
Belgium,2020-03-15,886,4,1,Europe
Bhutan,2020-03-15,1,0,0,Asia
Bolivia,2020-03-15,10,0,0,Americas
Bosnia and Herzegovina,2020-03-15,24,0,0,Europe
Brazil,2020-03-15,162,0,0,Americas
Brunei,2020-03-15,50,0,0,Asia
Bulgaria,2020-03-15,51,2,0,Europe
Burkina Faso,2020-03-15,3,0,0,Africa
Cambodia,2020-03-15,7,0,1,Asia
Cameroon,2020-03-15,2,0,0,Africa
Canada,2020-03-15,250,1,8,Americas
Cayman Islands,2020-03-15,1,0,0,Americas
Central African Republic,2020-03-15,1,0,0,Africa
Chile,2020-03-15,74,0,0,Americas
China,2020-03-15,81003,3203,67017,Asia
Colombia,2020-03-15,34,0,0,Americas
Congo (Brazzaville),2020-03-15,1,0,0,Africa
Congo (Kinshasa),2020-03-15,2,0,0,Africa
Costa Rica,2020-03-15,27,0,0,Americas
Cote d'Ivoire,2020-03-15,1,0,0,Africa
Croatia,2020-03-15,49,0,1,Europe
Cruise Ship,2020-03-15,696,7,325,Outro
Cuba,2020-03-15,4,0,0,Americas
Curacao,2020-03-15,1,0,0,Americas
Cyprus,2020-03-15,26,0,0,Asia
Czechia,2020-03-15,253,0,0,Europe
Denmark,2020-03-15,875,2,1,Europe
Dominican Republic,2020-03-15,11,0,0,Americas
Ecuador,2020-03-15,28,2,0,Americas
Egypt,2020-03-15,110,2,21,Africa
Equatorial Guinea,2020-03-15,1,0,0,Africa
Estonia,2020-03-15,171,0,1,Europe
Eswatini,2020-03-15,1,0,0,Africa
Ethiopia,2020-03-15,1,0,0,Africa
Finland,2020-03-15,244,0,10,Europe
France,2020-03-15,4513,91,12,Europe
Gabon,2020-03-15,1,0,0,Africa
Georgia,2020-03-15,33,0,0,Asia
Germany,2020-03-15,5795,11,46,Europe
Ghana,2020-03-15,6,0,0,Africa
Greece,2020-03-15,331,4,8,Europe
Guadeloupe,2020-03-15,3,0,0,Americas
Guatemala,2020-03-15,1,0,0,Americas
Guernsey,2020-03-15,1,0,0,Europe
Guinea,2020-03-15,1,0,0,Africa
Guyana,2020-03-15,4,1,0,Americas
Holy See,2020-03-15,1,0,0,Europe
Honduras,2020-03-15,3,0,0,Americas
Hungary,2020-03-15,32,1,1,Europe
Iceland,2020-03-15,171,5,8,Europe
India,2020-03-15,113,2,13,Asia
Indonesia,2020-03-15,117,5,8,Asia
Iran,2020-03-15,13938,724,4590,Asia
Iraq,2020-03-15,116,10,26,Asia
Ireland,2020-03-15,129,2,0,Europe
Israel,2020-03-15,251,0,4,Asia
Italy,2020-03-15,24747,1809,2335,Europe
Jamaica,2020-03-15,10,0,0,Americas
Japan,2020-03-15,839,22,118,Asia
Jersey,2020-03-15,2,0,0,Europe
Jordan,2020-03-15,8,0,1,Asia
Kazakhstan,2020-03-15,9,0,0,Asia
Kenya,2020-03-15,3,0,0,Africa
"Korea, South",2020-03-15,8162,75,510,Asia
Kosovo,2020-03-15,2,0,0,Outro
Kuwait,2020-03-15,112,0,5,Asia
Latvia,2020-03-15,30,0,1,Europe
Lebanon,2020-03-15,110,3,1,Asia
Liechtenstein,2020-03-15,4,0,0,Europe
Lithuania,2020-03-15,12,0,1,Europe
Luxembourg,2020-03-15,59,1,0,Europe
Malaysia,2020-03-15,428,0,42,Asia
Maldives,2020-03-15,13,0,0,Asia
Malta,2020-03-15,21,0,1,Europe
Martinique,2020-03-15,9,0,0,Americas
Mauritania,2020-03-15,1,0,0,Africa
Mexico,2020-03-15,41,0,4,Americas
Moldova,2020-03-15,23,0,0,Europe
Monaco,2020-03-15,2,0,0,Europe
Mongolia,2020-03-15,1,0,0,Asia
Morocco,2020-03-15,28,1,1,Africa
Namibia,2020-03-15,2,0,0,Africa
Nepal,2020-03-15,1,0,1,Asia
Netherlands,2020-03-15,1135,20,2,Europe
New Zealand,2020-03-15,8,0,0,Oceania
Nigeria,2020-03-15,2,0,0,Africa
North Macedonia,2020-03-15,14,0,1,Europe
Norway,2020-03-15,1221,3,1,Europe
occupied Palestinian territory,2020-03-15,0,0,0,Asia
Oman,2020-03-15,22,0,9,Asia
Pakistan,2020-03-15,53,0,2,Asia
Panama,2020-03-15,43,1,0,Americas
Paraguay,2020-03-15,6,0,0,Americas
Peru,2020-03-15,43,0,0,Americas
Philippines,2020-03-15,140,11,2,Asia
Poland,2020-03-15,119,3,0,Europe
Portugal,2020-03-15,245,0,2,Europe
Qatar,2020-03-15,401,0,4,Asia
Reunion,2020-03-15,7,0,0,Africa
Romania,2020-03-15,131,0,9,Europe
Russia,2020-03-15,63,0,8,Europe
Rwanda,2020-03-15,1,0,0,Africa
Saint Lucia,2020-03-15,2,0,0,Americas
Saint Vincent and the Grenadines,2020-03-15,1,0,0,Americas
San Marino,2020-03-15,101,5,4,Europe
Saudi Arabia,2020-03-15,103,0,1,Asia
Senegal,2020-03-15,24,0,1,Africa
Serbia,2020-03-15,48,0,0,Europe
Seychelles,2020-03-15,2,0,0,Africa
Singapore,2020-03-15,226,0,105,Asia
Slovakia,2020-03-15,54,0,0,Europe
Slovenia,2020-03-15,219,1,0,Europe
South Africa,2020-03-15,51,0,0,Africa
Spain,2020-03-15,7798,289,517,Europe
Sri Lanka,2020-03-15,18,0,1,Asia
Sudan,2020-03-15,1,1,0,Africa
Suriname,2020-03-15,1,0,0,Americas
Sweden,2020-03-15,1022,3,1,Europe
Switzerland,2020-03-15,2200,14,4,Europe
Taiwan*,2020-03-15,59,1,20,Asia
Thailand,2020-03-15,114,1,35,Asia
Togo,2020-03-15,1,0,0,Africa
Trinidad and Tobago,2020-03-15,2,0,0,Americas
Tunisia,2020-03-15,18,0,0,Africa
Turkey,2020-03-15,6,0,0,Asia
Ukraine,2020-03-15,3,1,0,Europe
United Arab Emirates,2020-03-15,98,0,23,Asia
United Kingdom,2020-03-15,1144,21,19,Europe
Uruguay,2020-03-15,4,0,0,Americas
US,2020-03-15,3499,63,12,Americas
Uzbekistan,2020-03-15,1,0,0,Asia
Venezuela,2020-03-15,10,0,0,Americas
Vietnam,2020-03-15,56,0,16,Asia
Afghanistan,2020-03-16,21,0,1,Asia
Albania,2020-03-16,51,1,0,Europe
Algeria,2020-03-16,54,4,12,Africa
Andorra,2020-03-16,2,0,1,Europe
