city,city_ibge_code,date,estimated_population_2019,is_repeated,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,place_type,state,new_confirmed,new_deaths
Aquiraz,2301000,2020-03-24,80271,False,False,6,7.47468,2020-03-24,,0,city,CE,0,0
Fortaleza,2304400,2020-03-24,2669342,False,False,170,6.36861,2020-03-24,,0,city,CE,19,0
Fortim,2304459,2020-03-24,16480,False,False,1,6.06796,2020-03-24,,0,city,CE,0,0
Importados/Indefinidos,,2020-03-24,,False,False,2,,2020-03-24,,0,city,CE,0,0
Juazeiro do Norte,2307304,2020-03-24,274207,False,False,1,0.36469,2020-03-24,,0,city,CE,0,0
Mauriti,2308104,2020-03-24,47962,False,False,1,2.08498,2020-03-24,,0,city,CE,1,0
Sobral,2312908,2020-03-24,208935,False,False,4,1.91447,2020-03-24,,0,city,CE,1,0
Brasília,5300108,2020-03-24,3015268,False,False,161,5.33949,2020-03-24,,0,city,DF,23,0
Cachoeiro de Itapemirim,3201209,2020-03-24,208972,False,False,1,0.47853,2020-03-24,,0,city,ES,0,0
Cariacica,3201308,2020-03-24,381285,False,False,1,0.26227,2020-03-24,,0,city,ES,0,0
Importados/Indefinidos,,2020-03-24,,False,False,1,,2020-03-24,,0,city,ES,1,0
Linhares,3203205,2020-03-24,173555,False,False,3,1.72856,2020-03-24,,0,city,ES,1,0
Santa Teresa,3204609,2020-03-24,23590,False,False,1,4.23908,2020-03-24,,0,city,ES,0,0
Serra,3205002,2020-03-24,517510,False,False,1,0.19323,2020-03-24,,0,city,ES,0,0
Vila Velha,3205200,2020-03-24,493838,False,False,17,3.44242,2020-03-24,,0,city,ES,4,0
Vitória,3205309,2020-03-24,362097,False,False,15,4.14254,2020-03-24,,0,city,ES,1,0
Anápolis,5201108,2020-03-24,386923,False,False,3,0.77535,2020-03-24,,0,city,GO,1,0
Aparecida de Goiânia,5201405,2020-03-24,578179,False,False,2,0.34591,2020-03-24,,0,city,GO,0,0
Catalão,5205109,2020-03-24,108823,False,False,1,0.91892,2020-03-24,,0,city,GO,0,0
Goiânia,5208707,2020-03-24,1516113,False,False,15,0.98937,2020-03-24,,0,city,GO,3,0
Importados/Indefinidos,,2020-03-24,,True,False,0,,2020-03-23,,0,city,GO,0,0
Jataí,5211909,2020-03-24,100882,False,False,1,0.99126,2020-03-24,,0,city,GO,0,0
Rio Verde,5218805,2020-03-24,235647,False,False,5,2.12182,2020-03-24,,0,city,GO,0,0
Valparaíso de Goiás,5221858,2020-03-24,168468,False,False,2,1.18717,2020-03-24,,0,city,GO,2,0
São Luís,2111300,2020-03-24,1101884,False,False,8,0.72603,2020-03-24,,0,city,MA,0,0
Belo Horizonte,3106200,2020-03-24,2512070,False,False,87,3.46328,2020-03-24,,0,city,MG,27,0
Betim,3106705,2020-03-24,439340,False,False,1,0.22761,2020-03-24,,0,city,MG,0,0
Bom Despacho,3107406,2020-03-24,50605,False,False,1,1.97609,2020-03-24,,0,city,MG,0,0
Campos Altos,3111507,2020-03-24,15461,False,False,1,6.46789,2020-03-24,,0,city,MG,0,0
Contagem,3118601,2020-03-24,663855,False,False,2,0.30127,2020-03-24,,0,city,MG,0,0
Coronel Fabriciano,3119401,2020-03-24,109855,False,False,1,0.91029,2020-03-24,,0,city,MG,0,0
Divinópolis,3122306,2020-03-24,238230,False,False,1,0.41976,2020-03-24,,0,city,MG,0,0
Importados/Indefinidos,,2020-03-24,,False,False,2,,2020-03-24,,0,city,MG,-26,0
Ipatinga,3131307,2020-03-24,263410,False,False,1,0.37964,2020-03-24,,0,city,MG,0,0
Juiz de Fora,3136702,2020-03-24,568873,False,False,8,1.40629,2020-03-24,,0,city,MG,0,0
Lagoa da Prata,3137205,2020-03-24,52165,False,False,1,1.91699,2020-03-24,,0,city,MG,0,0
Mariana,3140001,2020-03-24,60724,False,False,2,3.29359,2020-03-24,,0,city,MG,0,0
Nova Lima,3144805,2020-03-24,94889,False,False,7,7.37704,2020-03-24,,0,city,MG,0,0
Patrocínio,3148103,2020-03-24,90757,False,False,1,1.10184,2020-03-24,,0,city,MG,0,0
Poços de Caldas,3151800,2020-03-24,167397,False,False,1,0.59738,2020-03-24,,0,city,MG,0,0
Sete Lagoas,3167202,2020-03-24,239639,False,False,2,0.83459,2020-03-24,,0,city,MG,0,0
Timóteo,3168705,2020-03-24,89842,False,False,1,1.11307,2020-03-24,,0,city,MG,0,0
Uberaba,3170107,2020-03-24,333783,False,False,3,0.89879,2020-03-24,,0,city,MG,0,0
Uberlândia,3170206,2020-03-24,691305,False,False,7,1.01258,2020-03-24,,0,city,MG,1,0
Campo Grande,5002704,2020-03-24,895982,False,False,22,2.45541,2020-03-24,,0,city,MS,3,0
Ponta Porã,5006606,2020-03-24,92526,False,False,1,1.08078,2020-03-24,,0,city,MS,0,0
Sidrolândia,5007901,2020-03-24,57665,False,False,1,1.73415,2020-03-24,,0,city,MS,0,0
Cuiabá,5103403,2020-03-24,612547,False,False,5,0.81626,2020-03-24,,0,city,MT,0,0
Nova Monte Verde,5108956,2020-03-24,9178,False,False,1,10.89562,2020-03-24,,0,city,MT,1,0
Várzea Grande,5108402,2020-03-24,284971,False,False,1,0.35091,2020-03-24,,0,city,MT,0,0
Belém,1501402,2020-03-24,1492745,False,False,4,0.26796,2020-03-24,,0,city,PA,0,0
Marabá,1504208,2020-03-24,279349,False,False,1,0.35798,2020-03-24,,0,city,PA,0,0
Igaracy,2502607,2020-03-24,6117,False,False,1,16.34788,2020-03-24,,0,city,PB,0,0
João Pessoa,2507507,2020-03-24,809015,False,False,2,0.24721,2020-03-24,,0,city,PB,1,0
Belo Jardim,2601706,2020-03-24,76439,False,False,1,1.30823,2020-03-24,,0,city,PE,0,0
Caruaru,2604106,2020-03-24,361118,False,False,1,0.27692,2020-03-24,,0,city,PE,0,0
Importados/Indefinidos,,2020-03-24,,False,False,4,,2020-03-24,,0,city,PE,0,0
Jaboatão dos Guararapes,2607901,2020-03-24,702298,False,False,3,0.42717,2020-03-24,,0,city,PE,0,0
Olinda,2609600,2020-03-24,392482,False,False,2,0.50958,2020-03-24,,0,city,PE,0,0
Petrolina,2611101,2020-03-24,349145,False,False,1,0.28641,2020-03-24,,0,city,PE,0,0
Recife,2611606,2020-03-24,1645727,False,False,30,1.8229,2020-03-24,,0,city,PE,0,0
Teresina,2211001,2020-03-24,864845,False,False,8,0.92502,2020-03-24,,0,city,PI,2,0
Campo Largo,4104204,2020-03-24,132002,False,False,1,0.75756,2020-03-24,,0,city,PR,0,0
Cascavel,4104808,2020-03-24,328454,False,False,2,0.60891,2020-03-24,,0,city,PR,1,0
Cianorte,4105508,2020-03-24,82620,False,False,6,7.26216,2020-03-24,,0,city,PR,0,0
Colombo,4105805,2020-03-24,243726,False,False,1,0.4103,2020-03-24,,0,city,PR,0,0
Curitiba,4106902,2020-03-24,1933105,False,False,40,2.06921,2020-03-24,,0,city,PR,6,0
Foz do Iguaçu,4108304,2020-03-24,258532,False,False,4,1.5472,2020-03-24,,0,city,PR,0,0
Guaíra,4108809,2020-03-24,33119,False,False,1,3.01941,2020-03-24,,0,city,PR,0,0
Importados/Indefinidos,,2020-03-24,,False,False,5,,2020-03-24,,0,city,PR,1,0
Londrina,4113700,2020-03-24,569733,False,False,3,0.52656,2020-03-24,,0,city,PR,0,0
Maringá,4115200,2020-03-24,423666,False,False,1,0.23603,2020-03-24,,0,city,PR,0,0
Paranavaí,4118402,2020-03-24,88374,False,False,1,1.13155,2020-03-24,,0,city,PR,1,0
Pato Branco,4118501,2020-03-24,82881,False,False,1,1.20655,2020-03-24,,0,city,PR,0,0
Pinhais,4119152,2020-03-24,132157,False,False,2,1.51335,2020-03-24,,0,city,PR,0,0
Ponta Grossa,4119905,2020-03-24,351736,False,False,1,0.2843,2020-03-24,,0,city,PR,0,0
Telêmaco Borba,4127106,2020-03-24,78974,False,False,1,1.26624,2020-03-24,,0,city,PR,1,0
Umuarama,4128104,2020-03-24,111557,False,False,0,,2020-03-24,,0,city,PR,0,0
Barra Mansa,3300407,2020-03-24,184412,False,False,1,0.54226,2020-03-24,,0,city,RJ,0,0
Campos dos Goytacazes,3301009,2020-03-24,507548,False,False,1,0.19703,2020-03-24,,0,city,RJ,1,0
Duque de Caxias,3301702,2020-03-24,919596,False,False,1,0.10874,2020-03-24,,0,city,RJ,1,0
Guapimirim,3301850,2020-03-24,60517,False,False,1,1.65243,2020-03-24,,0,city,RJ,0,0
Importados/Indefinidos,,2020-03-24,,False,False,2,,2020-03-24,,0,city,RJ,0,0
Miguel Pereira,3302908,2020-03-24,25538,False,False,1,3.91573,2020-03-24,1.0,1,city,RJ,0,0
Niterói,3303302,2020-03-24,513584,False,False,12,2.33652,2020-03-24,0.0833,1,city,RJ,2,0
Petrópolis,3303906,2020-03-24,306191,False,False,3,0.97978,2020-03-24,0.3333,1,city,RJ,0,0
Rio de Janeiro,3304557,2020-03-24,6718903,False,False,276,4.10781,2020-03-24,0.0109,3,city,RJ,64,2
São Gonçalo,3304904,2020-03-24,1084839,False,False,3,0.27654,2020-03-24,,0,city,RJ,0,0
Volta Redonda,3306305,2020-03-24,273012,False,False,4,1.46514,2020-03-24,,0,city,RJ,4,0
Mossoró,2408003,2020-03-24,297378,False,False,1,0.33627,2020-03-24,,0,city,RN,0,0
Natal,2408102,2020-03-24,884122,False,False,9,1.01796,2020-03-24,,0,city,RN,0,0
Parnamirim,2403251,2020-03-24,261469,False,False,4,1.52982,2020-03-24,,0,city,RN,1,0
Ji-Paraná,1100122,2020-03-24,128969,False,False,1,0.77538,2020-03-24,,0,city,RO,0,0
Porto Velho,1100205,2020-03-24,529544,False,False,4,0.75537,2020-03-24,,0,city,RO,2,0
Boa Vista,1400100,2020-03-24,399213,False,False,7,1.75345,2020-03-24,,0,city,RR,5,0
Bonfim,1400159,2020-03-24,12409,False,False,1,8.05867,2020-03-24,,0,city,RR,1,0
Alvorada,4300604,2020-03-24,210305,False,False,2,0.951,2020-03-24,,0,city,RS,0,0
Anta Gorda,4300703,2020-03-24,5981,False,False,1,16.71961,2020-03-24,,0,city,RS,1,0
Bagé,4301602,2020-03-24,121143,False,False,7,5.7783,2020-03-24,,0,city,RS,0,0
Bento Gonçalves,4302105,2020-03-24,120454,False,False,2,1.66038,2020-03-24,,0,city,RS,0,0
Camaquã,4303509,2020-03-24,66261,False,False,1,1.50918,2020-03-24,,0,city,RS,1,0
Campo Bom,4303905,2020-03-24,66712,False,False,2,2.99796,2020-03-24,,0,city,RS,0,0
Canoas,4304606,2020-03-24,346616,False,False,6,1.73102,2020-03-24,,0,city,RS,1,0
Capão da Canoa,4304630,2020-03-24,53049,False,False,2,3.7701,2020-03-24,,0,city,RS,1,0
Carlos Barbosa,4304804,2020-03-24,29833,False,False,1,3.35199,2020-03-24,,0,city,RS,0,0
Caxias do Sul,4305108,2020-03-24,510906,False,False,2,0.39146,2020-03-24,,0,city,RS,0,0
Charqueadas,4305355,2020-03-24,40789,False,False,1,2.45164,2020-03-24,,0,city,RS,0,0
Cruzeiro do Sul,4306205,2020-03-24,12348,False,False,1,8.09848,2020-03-24,,0,city,RS,0,0
Dois Irmãos,4306403,2020-03-24,32671,False,False,1,3.06082,2020-03-24,,0,city,RS,0,0
Eldorado do Sul,4306767,2020-03-24,41285,False,False,1,2.42219,2020-03-24,,0,city,RS,0,0
Erechim,4307005,2020-03-24,105862,False,False,3,2.83388,2020-03-24,,0,city,RS,0,0
Estrela,4307807,2020-03-24,34116,False,False,1,2.93118,2020-03-24,,0,city,RS,0,0
Estância Velha,4307609,2020-03-24,50022,False,False,1,1.99912,2020-03-24,,0,city,RS,0,0
Farroupilha,4307906,2020-03-24,72331,False,False,1,1.38253,2020-03-24,,0,city,RS,0,0
Garibaldi,4308607,2020-03-24,35070,False,False,1,2.85144,2020-03-24,,0,city,RS,1,0
Ivoti,4310801,2020-03-24,24293,False,False,2,8.23282,2020-03-24,,0,city,RS,0,0
Lajeado,4311403,2020-03-24,84014,False,False,5,5.95139,2020-03-24,,0,city,RS,2,0
Osório,4313508,2020-03-24,45994,False,False,1,2.1742,2020-03-24,,0,city,RS,0,0
Paraí,4314001,2020-03-24,7657,False,False,1,13.05995,2020-03-24,,0,city,RS,1,0
Porto Alegre,4314902,2020-03-24,1483771,False,False,47,3.1676,2020-03-24,,0,city,RS,6,0
Rio Grande,4315602,2020-03-24,211005,False,False,1,0.47392,2020-03-24,,0,city,RS,0,0
Sant'Ana do Livramento,4317103,2020-03-24,77027,False,False,3,3.89474,2020-03-24,,0,city,RS,0,0
Santa Maria,4316907,2020-03-24,282123,False,False,2,0.70891,2020-03-24,,0,city,RS,0,0
Santiago,4317400,2020-03-24,49425,False,False,1,2.02327,2020-03-24,,0,city,RS,0,0
Santo Antônio da Patrulha,4317608,2020-03-24,42894,False,False,1,2.33133,2020-03-24,,0,city,RS,0,0
Sapiranga,4319901,2020-03-24,81734,False,False,1,1.22348,2020-03-24,,0,city,RS,0,0
Serafina Corrêa,4320404,2020-03-24,17502,False,False,3,17.1409,2020-03-24,,0,city,RS,1,0
São Leopoldo,4318705,2020-03-24,236835,False,False,1,0.42223,2020-03-24,,0,city,RS,0,0
Taquara,4321204,2020-03-24,57466,False,False,1,1.74016,2020-03-24,,0,city,RS,0,0
Torres,4321501,2020-03-24,38732,False,False,4,10.32738,2020-03-24,,0,city,RS,1,0
Viamão,4323002,2020-03-24,255224,False,False,1,0.39181,2020-03-24,,0,city,RS,0,0
Balneário Camboriú,4202008,2020-03-24,142295,False,False,9,6.32489,2020-03-24,,0,city,SC,3,0
Blumenau,4202404,2020-03-24,357199,False,False,7,1.95969,2020-03-24,,0,city,SC,0,0
Braço do Norte,4202800,2020-03-24,33450,False,False,9,26.90583,2020-03-24,,0,city,SC,0,0
Chapecó,4204202,2020-03-24,220367,False,False,3,1.36137,2020-03-24,,0,city,SC,1,0
Criciúma,4204608,2020-03-24,215186,False,False,9,4.18243,2020-03-24,,0,city,SC,0,0
Florianópolis,4205407,2020-03-24,500973,False,False,20,3.99223,2020-03-24,,0,city,SC,5,0
Gaspar,4205902,2020-03-24,69639,False,False,1,1.43598,2020-03-24,,0,city,SC,0,0
Gravatal,4206207,2020-03-24,11501,False,False,2,17.38979,2020-03-24,,0,city,SC,0,0
Imbituba,4207304,2020-03-24,44853,False,False,4,8.91802,2020-03-24,,0,city,SC,2,0
Itajaí,4208203,2020-03-24,219536,False,False,10,4.55506,2020-03-24,,0,city,SC,3,0
Içara,4207007,2020-03-24,56421,False,False,1,1.77239,2020-03-24,,0,city,SC,0,0
Jaguaruna,4208807,2020-03-24,20024,False,False,2,9.98801,2020-03-24,,0,city,SC,1,0
Jaraguá do Sul,4208906,2020-03-24,177697,False,False,2,1.12551,2020-03-24,,0,city,SC,0,0
Joinville,4209102,2020-03-24,590466,False,False,4,0.67743,2020-03-24,,0,city,SC,0,0
Lages,4209300,2020-03-24,157544,False,False,1,0.63474,2020-03-24,,0,city,SC,0,0
Laguna,4209409,2020-03-24,45814,False,False,1,2.18274,2020-03-24,,0,city,SC,1,0
Navegantes,4211306,2020-03-24,81475,False,False,3,3.68211,2020-03-24,,0,city,SC,2,0
Pomerode,4213203,2020-03-24,33447,False,False,1,2.9898,2020-03-24,,0,city,SC,0,0
Porto Belo,4213500,2020-03-24,21388,False,False,2,9.35104,2020-03-24,,0,city,SC,0,0
Rancho Queimado,4214300,2020-03-24,2878,False,False,2,69.4927,2020-03-24,,0,city,SC,0,0
São José,4216602,2020-03-24,246586,False,False,6,2.43323,2020-03-24,,0,city,SC,2,0
Tijucas,4218004,2020-03-24,38407,False,False,1,2.60369,2020-03-24,,0,city,SC,1,0
Tubarão,4218707,2020-03-24,105686,False,False,9,8.51579,2020-03-24,,0,city,SC,2,0
Aracaju,2800308,2020-03-24,657013,False,False,12,1.82645,2020-03-24,,0,city,SE,5,0
Nossa Senhora da Glória,2804508,2020-03-24,36924,False,False,1,2.70827,2020-03-24,,0,city,SE,0,0
Propriá,2805703,2020-03-24,29626,False,False,2,6.75083,2020-03-24,,0,city,SE,0,0
Barueri,3505708,2020-03-24,274182,True,False,1,0.36472,2020-03-20,,0,city,SP,0,0
Campinas,3509502,2020-03-24,1204073,True,False,1,0.08305,2020-03-20,,0,city,SP,0,0
Carapicuíba,3510609,2020-03-24,400927,True,False,2,0.49884,2020-03-20,,0,city,SP,0,0
Cotia,3513009,2020-03-24,249210,True,False,2,0.80254,2020-03-20,,0,city,SP,0,0
Ferraz de Vasconcelos,3515707,2020-03-24,194276,True,False,1,0.51473,2020-03-20,,0,city,SP,0,0
Guarulhos,3518800,2020-03-24,1379182,True,False,1,0.07251,2020-03-20,,0,city,SP,0,0
Hortolândia,3519071,2020-03-24,230851,True,False,1,0.43318,2020-03-20,,0,city,SP,0,0
Importados/Indefinidos,,2020-03-24,,False,False,0,,2020-03-24,,0,city,SP,0,0
Jaguariúna,3524709,2020-03-24,57488,True,False,1,1.73949,2020-03-20,,0,city,SP,0,0
Mauá,3529401,2020-03-24,472912,True,False,1,0.21146,2020-03-20,,0,city,SP,0,0
Mogi das Cruzes,3530607,2020-03-24,445842,True,False,1,0.22429,2020-03-20,,0,city,SP,0,0
Osasco,3534401,2020-03-24,698418,True,False,1,0.14318,2020-03-20,,0,city,SP,0,0
Santana de Parnaíba,3547304,2020-03-24,139447,True,False,2,1.43424,2020-03-20,,0,city,SP,0,0
Santo André,3547809,2020-03-24,718773,True,False,3,0.41738,2020-03-20,,0,city,SP,0,0
Suzano,3552502,2020-03-24,297637,True,False,1,0.33598,2020-03-20,,0,city,SP,0,0
São Bernardo do Campo,3548708,2020-03-24,838936,True,False,4,0.47679,2020-03-20,,0,city,SP,0,0
São Caetano do Sul,3548807,2020-03-24,161127,True,False,4,2.48251,2020-03-20,,0,city,SP,0,0
São José do Rio Preto,3549805,2020-03-24,460671,True,False,1,0.21707,2020-03-20,,0,city,SP,0,0
São José dos Campos,3549904,2020-03-24,721944,True,False,1,0.13851,2020-03-20,,0,city,SP,0,0
São Paulo,3550308,2020-03-24,12252023,True,False,306,2.49755,2020-03-20,0.0294,9,city,SP,0,0
Taubaté,3554102,2020-03-24,314924,True,False,1,0.31754,2020-03-20,,0,city,SP,0,0
Vargem Grande Paulista,3556453,2020-03-24,52597,True,False,1,1.90125,2020-03-19,,0,city,SP,0,0
Palmas,1721000,2020-03-24,299127,False,False,7,2.34014,2020-03-24,,0,city,TO,0,0
,12,2020-03-24,881935,False,False,21,2.38113,2020-03-24,,0,state,AC,4,0
,27,2020-03-24,3337357,False,False,10,0.29964,2020-03-24,,0,state,AL,2,0
,13,2020-03-24,4144597,False,False,47,1.13401,2020-03-24,0.0213,1,state,AM,15,1
,16,2020-03-24,845731,False,False,1,0.11824,2020-03-24,,0,state,AP,0,0
,29,2020-03-24,14873064,False,False,79,0.53116,2020-03-24,,0,state,BA,16,0
,23,2020-03-24,9132078,False,False,185,2.02583,2020-03-24,,0,state,CE,21,0
,53,2020-03-24,3015268,False,False,161,5.33949,2020-03-24,,0,state,DF,23,0
,32,2020-03-24,4018650,False,False,40,0.99536,2020-03-24,,0,state,ES,7,0
,52,2020-03-24,7018354,False,False,29,0.4132,2020-03-24,,0,state,GO,6,0
,21,2020-03-24,7075181,False,False,8,0.11307,2020-03-24,,0,state,MA,0,0
,31,2020-03-24,21168791,False,False,130,0.61411,2020-03-24,,0,state,MG,2,0
,50,2020-03-24,2778986,False,False,24,0.86362,2020-03-24,,0,state,MS,3,0
,51,2020-03-24,3484466,False,False,7,0.20089,2020-03-24,,0,state,MT,1,0
,15,2020-03-24,8602865,False,False,5,0.05812,2020-03-24,,0,state,PA,0,0
,25,2020-03-24,4018127,False,False,3,0.07466,2020-03-24,,0,state,PB,1,0
,26,2020-03-24,9557071,False,False,42,0.43947,2020-03-24,,0,state,PE,0,0
,22,2020-03-24,3273227,False,False,8,0.24441,2020-03-24,,0,state,PI,2,0
,41,2020-03-24,11433957,False,False,70,0.61221,2020-03-24,,0,state,PR,10,0
,33,2020-03-24,17264943,False,False,305,1.76659,2020-03-24,0.0197,6,state,RJ,72,2
,24,2020-03-24,3506853,False,False,14,0.39922,2020-03-24,,0,state,RN,1,0
,11,2020-03-24,1777225,False,False,5,0.28134,2020-03-24,,0,state,RO,2,0
,14,2020-03-24,605761,False,False,8,1.32065,2020-03-24,,0,state,RR,6,0
,43,2020-03-24,11377239,False,False,112,0.98442,2020-03-24,,0,state,RS,16,0
,42,2020-03-24,7164788,False,False,109,1.52133,2020-03-24,,0,state,SC,23,0
,28,2020-03-24,2298696,False,False,15,0.65254,2020-03-24,,0,state,SE,5,0
,35,2020-03-24,45919049,False,False,810,1.76397,2020-03-24,0.0494,40,state,SP,65,10
,17,2020-03-24,1572866,False,False,7,0.44505,2020-03-24,,0,state,TO,0,0
Rio Branco,1200401,2020-03-25,407319,False,False,23,5.64668,2020-03-25,,0,city,AC,2,0
Maceió,2704302,2020-03-25,1018948,False,False,10,0.9814,2020-03-25,,0,city,AL,0,0
Porto Real do Colégio,2707503,2020-03-25,20066,False,False,1,4.98355,2020-03-25,,0,city,AL,1,0
Manaus,1302603,2020-03-25,2182763,False,False,52,2.3823,2020-03-25,,0,city,AM,7,0
Parintins,1303403,2020-03-25,114273,False,False,2,1.75019,2020-03-25,0.5,1,city,AM,0,0
Macapá,1600303,2020-03-25,503327,False,False,2,0.39736,2020-03-25,,0,city,AP,1,0
Barreiras,2903201,2020-03-25,155439,False,False,1,0.64334,2020-03-25,,0,city,BA,0,0
Brumado,2904605,2020-03-25,67195,False,False,1,1.48821,2020-03-25,,0,city,BA,0,0
Camaçari,2905701,2020-03-25,299132,False,False,1,0.3343,2020-03-25,,0,city,BA,0,0
Canarana,2906204,2020-03-25,26176,False,False,1,3.82029,2020-03-25,,0,city,BA,1,0
Conceição do Jacuípe,2908507,2020-03-25,33153,False,False,1,3.01632,2020-03-25,,0,city,BA,0,0
Conde,2908606,2020-03-25,25837,False,False,1,3.87042,2020-03-25,,0,city,BA,0,0
Feira de Santana,2910800,2020-03-25,614872,False,False,8,1.30108,2020-03-25,,0,city,BA,0,0
Ilhéus,2913606,2020-03-25,162327,False,False,1,0.61604,2020-03-25,,0,city,BA,1,0
Importados/Indefinidos,,2020-03-25,,False,False,3,,2020-03-25,,0,city,BA,0,0
Itabuna,2914802,2020-03-25,213223,False,False,1,0.46899,2020-03-25,,0,city,BA,0,0
Jequié,2918001,2020-03-25,155966,False,False,1,0.64117,2020-03-25,,0,city,BA,0,0
Juazeiro,2918407,2020-03-25,216707,False,False,2,0.92291,2020-03-25,,0,city,BA,0,0
Lauro de Freitas,2919207,2020-03-25,198440,False,False,3,1.51179,2020-03-25,,0,city,BA,0,0
Porto Seguro,2925303,2020-03-25,148686,False,False,8,5.38047,2020-03-25,,0,city,BA,0,0
Prado,2925501,2020-03-25,28174,False,False,2,7.09874,2020-03-25,,0,city,BA,0,0
Salvador,2927408,2020-03-25,2872347,False,False,54,1.88,2020-03-25,,0,city,BA,9,0
São Domingos,2928950,2020-03-25,9058,False,False,1,11.03996,2020-03-25,,0,city,BA,1,0
Teixeira de Freitas,2931350,2020-03-25,160487,False,False,1,0.6231,2020-03-25,,0,city,BA,0,0
Aquiraz,2301000,2020-03-25,80271,False,False,6,7.47468,2020-03-25,,0,city,CE,0,0
Fortaleza,2304400,2020-03-25,2669342,False,False,196,7.34263,2020-03-25,,0,city,CE,26,0
Fortim,2304459,2020-03-25,16480,False,False,1,6.06796,2020-03-25,,0,city,CE,0,0
Importados/Indefinidos,,2020-03-25,,False,False,2,,2020-03-25,,0,city,CE,0,0
Juazeiro do Norte,2307304,2020-03-25,274207,False,False,1,0.36469,2020-03-25,,0,city,CE,0,0
Mauriti,2308104,2020-03-25,47962,False,False,1,2.08498,2020-03-25,,0,city,CE,0,0
Sobral,2312908,2020-03-25,208935,False,False,4,1.91447,2020-03-25,,0,city,CE,0,0
Brasília,5300108,2020-03-25,3015268,False,False,191,6.33443,2020-03-25,,0,city,DF,30,0
Cachoeiro de Itapemirim,3201209,2020-03-25,208972,False,False,1,0.47853,2020-03-25,,0,city,ES,0,0
Cariacica,3201308,2020-03-25,381285,False,False,1,0.26227,2020-03-25,,0,city,ES,0,0
Importados/Indefinidos,,2020-03-25,,False,False,1,,2020-03-25,,0,city,ES,0,0
Linhares,3203205,2020-03-25,173555,False,False,3,1.72856,2020-03-25,,0,city,ES,0,0
Santa Teresa,3204609,2020-03-25,23590,False,False,1,4.23908,2020-03-25,,0,city,ES,0,0
Serra,3205002,2020-03-25,517510,False,False,1,0.19323,2020-03-25,,0,city,ES,0,0
Vila Velha,3205200,2020-03-25,493838,False,False,17,3.44242,2020-03-25,,0,city,ES,0,0
Vitória,3205309,2020-03-25,362097,False,False,15,4.14254,2020-03-25,,0,city,ES,0,0
Anápolis,5201108,2020-03-25,386923,False,False,3,0.77535,2020-03-25,,0,city,GO,0,0
Aparecida de Goiânia,5201405,2020-03-25,578179,False,False,2,0.34591,2020-03-25,,0,city,GO,0,0
Catalão,5205109,2020-03-25,108823,False,False,1,0.91892,2020-03-25,,0,city,GO,0,0
Goiânia,5208707,2020-03-25,1516113,False,False,15,0.98937,2020-03-25,,0,city,GO,0,0
Importados/Indefinidos,,2020-03-25,,False,False,3,,2020-03-25,,0,city,GO,3,0
Jataí,5211909,2020-03-25,100882,False,False,1,0.99126,2020-03-25,,0,city,GO,0,0
Luziânia,5212501,2020-03-25,208299,False,False,1,0.48008,2020-03-25,,0,city,GO,1,0
Rio Verde,5218805,2020-03-25,235647,False,False,6,2.54618,2020-03-25,,0,city,GO,1,0
Silvânia,5220603,2020-03-25,20695,False,False,1,4.83209,2020-03-25,,0,city,GO,1,0
Valparaíso de Goiás,5221858,2020-03-25,168468,False,False,2,1.18717,2020-03-25,,0,city,GO,0,0
São Luís,2111300,2020-03-25,1101884,False,False,8,0.72603,2020-03-25,,0,city,MA,0,0
Belo Horizonte,3106200,2020-03-25,2512070,False,False,90,3.5827,2020-03-25,,0,city,MG,3,0
Betim,3106705,2020-03-25,439340,False,False,1,0.22761,2020-03-25,,0,city,MG,0,0
Bom Despacho,3107406,2020-03-25,50605,False,False,1,1.97609,2020-03-25,,0,city,MG,0,0
